transaction_id,project_name,district,price,area_sqft,psf,sale_date,sale_type,tenure
TXN-00117,Scotts Tower,D09,1020000,829.9,1229.07,2023-03-13,Resale,99 yrs
TXN-00903,Tion Bahru Loft,D03,2321000,1061.0,2187.56,2023-07-08,New Sale,Freehold
TXN-00479,Beauty World Residences,D21,1558000,750.24,2076.66,2024-10-05,New Sale,Freehold
TXN-01012,Pasir Panjang Residences,D05,1618000,1010.73,1600.82,2024-03-27,Sub Sale,99 yrs
TXN-00523,Pasir Panjang Residences,D05,2626000,1349.79,1945.48,2021-02-26,Sub Sale,Freehold
TXN-00615,One-North Loft,D05,1326000,971.0,1365.6,2020-07-15,Resale,99 yrs
TXN-01177,Keppel Bay View,D04,2413000,799.76,3017.16,2025-06-13,Resale,Freehold
TXN-01411,Woodlands Cascade,D25,1375000,991.36,1386.99,2024-04-17,Sub Sale,Freehold
TXN-00858,Grange Road Residences,D09,1232000,580.0,2124.14,2024-03-27,Resale,Freehold
TXN-01676,Scotts Tower,D09,1304000,480.07,2716.27,2021-10-31,New Sale,99 yrs
TXN-01435,Newton Suites,D11,2454000,991.0,2476.29,2024-09-23,New Sale,99 yrs
TXN-01006,Alexandra Central,D05,1248000,580.0,2151.72,2023-05-17,Resale,Freehold
TXN-01731,Marsiling Grove,D25,1040000,460.0,2260.87,2022-05-06,Sub Sale,99 yrs
TXN-00030,Irrawaddy Residences,D11,1284000,525.28,2444.42,2025-02-22,Sub Sale,Freehold
TXN-00221,Jurong Lake District,D22,2881000,1400.38,2057.29,2023-08-23,Sub Sale,Freehold
TXN-01433,Jurong Lake District,D22,2158000,775.0,2784.51,2025-06-15,New Sale,Freehold
TXN-00750,Eunos Ville,D14,2929000,1061.0,2760.6,2022-08-12,Resale,Freehold
TXN-01389,Katong Seaview,D15,1108000,460.0,2408.7,2023-05-26,Resale,Freehold
TXN-00199,Admiralty Parkview,D25,1650000,1035.49,1593.45,2020-05-24,New Sale,Freehold
TXN-01016,Tion Bahru Loft,D03,1675000,1036.0,1616.8,2023-06-02,New Sale,99 yrs
TXN-01228,Kallang Riverside,D07,1806000,1010.73,1786.83,2025-03-17,Sub Sale,99 yrs
TXN-01263,Tanjong Pagar Place,D02,2221000,991.36,2240.37,2025-04-12,Sub Sale,99 yrs
TXN-01380,Orchard Heritage,D09,2476000,1374.55,1801.32,2025-07-15,Resale,99 yrs
TXN-00992,East Coast Parkview,D15,2943000,1061.0,2773.8,2020-10-26,Sub Sale,99 yrs
TXN-00573,Jurong Lake District,D22,2652000,1061.0,2499.53,2024-09-25,Resale,Freehold
TXN-01291,Siglap Villas,D15,1399000,799.76,1749.28,2025-09-02,Resale,Freehold
TXN-01467,Maxwell Chambers Suites,D01,2116000,971.0,2179.2,2024-12-16,New Sale,Freehold
TXN-01258,Lavender Street Loft,D07,1758000,970.9,1810.68,2025-08-10,New Sale,Freehold
TXN-00732,Harbourfront Residences,D04,1727000,1091.0,1582.95,2021-05-26,New Sale,Freehold
TXN-01053,Bugis Junction Residences,D07,1097000,775.0,1415.48,2024-11-17,Sub Sale,99 yrs
TXN-01287,Alexandra Central,D05,1320000,971.0,1359.42,2025-03-26,Sub Sale,Freehold
TXN-01666,Kallang Riverside,D07,2445000,991.0,2467.2,2025-03-04,Resale,99 yrs
TXN-00917,Bukit Batok West,D23,1314000,991.36,1325.46,2023-02-05,New Sale,99 yrs
TXN-00634,Stevens Suites,D10,1728000,1091.0,1583.87,2025-05-28,New Sale,99 yrs
TXN-00847,Sembawang Springs,D27,1390000,775.0,1793.55,2025-07-08,New Sale,99 yrs
TXN-00316,Nassim Park,D10,753000,459.62,1638.32,2025-04-12,Sub Sale,Freehold
TXN-01599,Raffles Place Tower,D01,2399000,1011.0,2372.9,2022-09-06,Resale,99 yrs
TXN-00906,One-North Loft,D05,1126000,750.24,1500.85,2025-07-16,Sub Sale,Freehold
TXN-01459,Chin Swee Heights,D03,3759000,1400.0,2685.0,2024-10-01,New Sale,99 yrs
TXN-00883,Marina Bay Suites,D01,1787000,1091.46,1637.26,2024-05-11,New Sale,Freehold
TXN-00022,Chin Swee Heights,D03,4335000,1374.55,3153.76,2021-08-09,New Sale,Freehold
TXN-01492,Redhill Peak,D03,1678000,970.9,1728.29,2022-12-22,Resale,99 yrs
TXN-00069,Toa Payoh Central,D12,2579000,991.36,2601.49,2025-05-18,New Sale,Freehold
TXN-01585,Newton Suites,D11,2733000,1430.0,1911.19,2025-05-20,Resale,99 yrs
TXN-01189,Nassim Park,D10,2322000,1010.73,2297.35,2020-03-22,Resale,99 yrs
TXN-00011,Balmoral Heights,D10,2034000,1061.0,1917.06,2024-02-16,Resale,99 yrs
TXN-00873,Tanjong Pagar Place,D02,3220000,1349.79,2385.55,2024-08-26,New Sale,Freehold
TXN-00134,Serangoon Gardens,D19,1482000,799.76,1853.06,2022-08-08,Sub Sale,99 yrs
TXN-01226,Paterson Residences,D09,992000,750.24,1322.24,2021-02-09,Resale,99 yrs
TXN-01497,Farrer Road Court,D10,1621000,730.0,2220.55,2024-07-28,Sub Sale,99 yrs
TXN-01156,Redhill Peak,D03,2428000,971.0,2500.51,2020-01-09,Sub Sale,Freehold
TXN-00549,Bukit Timah Grove,D21,906000,799.76,1132.84,2020-04-23,Resale,Freehold
TXN-00926,Springleaf Green,D26,1591000,830.0,1916.87,2020-02-28,Sub Sale,99 yrs
TXN-01035,Yishun Emerald,D27,1349000,1035.49,1302.77,2023-08-31,Resale,99 yrs
TXN-00584,Sengkang Riviera,D19,2381000,1011.0,2355.09,2023-11-27,New Sale,99 yrs
TXN-01503,Ang Mo Kio Grove,D20,948000,830.0,1142.17,2020-07-29,Sub Sale,99 yrs
TXN-00349,Siglap Villas,D15,1476000,1061.0,1391.14,2024-03-30,New Sale,99 yrs
TXN-01719,Kembangan Court,D14,1789000,775.0,2308.38,2022-11-12,Resale,Freehold
TXN-00420,Pasir Ris Seaview,D18,2660000,1091.46,2437.1,2023-10-13,Sub Sale,99 yrs
TXN-00945,Cecil Street Tower,D01,1567000,525.28,2983.18,2025-03-04,New Sale,99 yrs
TXN-01346,Pasir Panjang Residences,D05,1816000,775.0,2343.23,2022-02-26,Sub Sale,Freehold
TXN-00800,Tion Bahru Loft,D03,2801000,991.0,2826.44,2024-09-25,Resale,Freehold
TXN-00719,One-North Loft,D05,2095000,750.0,2793.33,2024-07-04,Resale,Freehold
TXN-00344,Queenstown Vista,D03,1380000,775.0,1780.64,2025-05-15,Resale,99 yrs
TXN-00454,Anson Residences,D02,1369000,729.79,1875.88,2022-04-03,Sub Sale,99 yrs
TXN-00771,Kim Seng Plaza,D09,2583000,970.9,2660.41,2023-11-25,Resale,99 yrs
TXN-00779,Harbourfront Residences,D04,2059000,1091.46,1886.46,2025-01-08,New Sale,Freehold
TXN-00418,Sengkang Riviera,D19,922000,525.0,1756.19,2020-04-24,Sub Sale,Freehold
TXN-00958,Dover Parkview,D05,2608000,991.0,2631.69,2025-07-28,New Sale,99 yrs
TXN-00300,Woodlands Cascade,D25,1866000,729.79,2556.89,2023-03-14,Sub Sale,Freehold
TXN-00033,Chin Swee Heights,D03,1367000,750.0,1822.67,2024-11-30,Sub Sale,99 yrs
TXN-00187,Tion Bahru Loft,D03,2471000,1400.38,1764.52,2023-09-03,Sub Sale,Freehold
TXN-01639,Sembawang Springs,D27,1856000,1010.73,1836.3,2023-08-17,New Sale,99 yrs
TXN-00110,Admiralty Parkview,D25,1604000,710.0,2259.15,2025-08-20,New Sale,99 yrs
TXN-00065,Botanic Gardens Residences,D10,1962000,775.0,2531.61,2024-02-28,Resale,Freehold
TXN-01005,Lavender Street Loft,D07,2021000,1375.0,1469.82,2024-07-25,New Sale,99 yrs
TXN-01713,Ghim Moh Green,D10,1319000,1011.0,1304.65,2025-04-18,Resale,Freehold
TXN-00963,Holland Village Loft,D10,2059000,991.0,2077.7,2020-01-04,Sub Sale,99 yrs
TXN-00153,Ardmore Park,D10,2302000,1061.0,2169.65,2025-04-10,New Sale,Freehold
TXN-00407,Raffles Place Tower,D01,1862000,710.42,2620.99,2023-01-02,Resale,99 yrs
TXN-01357,Hillview Heights,D23,1826000,829.9,2200.27,2025-07-02,Resale,Freehold
TXN-01520,Sengkang Riviera,D19,922000,580.17,1589.18,2025-03-28,Resale,Freehold
TXN-00742,Farrer Road Court,D10,2574000,1010.73,2546.67,2021-07-19,New Sale,99 yrs
TXN-01405,Springleaf Green,D26,1377000,525.0,2622.86,2023-07-24,Resale,99 yrs
TXN-00586,Kim Seng Plaza,D09,1651000,1091.0,1513.29,2023-11-29,Sub Sale,99 yrs
TXN-00657,The Orchid Residences,D19,1101000,580.0,1898.28,2025-05-28,Resale,Freehold
TXN-00713,Maxwell Chambers Suites,D01,2672000,1091.46,2448.1,2021-06-03,Sub Sale,Freehold
TXN-01153,Paterson Residences,D09,918000,830.0,1106.02,2025-06-09,New Sale,Freehold
TXN-01140,Pasir Ris Seaview,D18,1689000,1061.0,1591.89,2023-05-24,New Sale,Freehold
TXN-00412,Upper Thomson Residences,D26,1990000,1349.79,1474.3,2025-03-11,New Sale,Freehold
TXN-01606,Bedok Reservoir Views,D16,1529000,971.0,1574.67,2021-12-26,New Sale,99 yrs
TXN-01608,Shenton Way Suites,D01,2865000,1330.0,2154.14,2022-09-01,New Sale,Freehold
TXN-00690,Tanjong Pagar Place,D02,1180000,525.0,2247.62,2023-03-31,Sub Sale,99 yrs
TXN-01260,Bukit Batok West,D23,2041000,1035.49,1971.05,2022-04-23,New Sale,99 yrs
TXN-01222,Bukit Timah Grove,D21,1865000,775.0,2406.45,2020-02-10,New Sale,Freehold
TXN-00850,Pasir Ris Seaview,D18,1558000,1061.0,1468.43,2022-12-28,Sub Sale,Freehold
TXN-01386,Telok Blangah Ridge,D04,1161000,750.24,1547.5,2023-10-14,Sub Sale,99 yrs
TXN-01174,Woodlands Cascade,D25,2396000,1061.32,2257.56,2021-12-10,Resale,Freehold
TXN-00422,Opera Estate,D15,3631000,1309.97,2771.83,2024-11-13,Sub Sale,Freehold
TXN-00605,Newton Suites,D11,1941000,1091.0,1779.1,2022-01-16,New Sale,Freehold
TXN-01687,Hillview Heights,D23,1101000,460.0,2393.48,2023-01-02,Resale,Freehold
TXN-00496,Siglap Villas,D15,1321000,800.0,1651.25,2025-03-02,Sub Sale,99 yrs
TXN-00821,Pasir Ris Seaview,D18,2077000,991.0,2095.86,2025-07-17,Sub Sale,Freehold
TXN-01160,Bukit Batok West,D23,3258000,1330.42,2448.85,2020-10-22,Sub Sale,Freehold
TXN-00722,Hillview Heights,D23,1299000,971.0,1337.8,2023-12-20,New Sale,99 yrs
TXN-00667,Serangoon Gardens,D19,1217000,525.0,2318.1,2023-12-14,New Sale,Freehold
TXN-00212,Geylang Quay,D14,1907000,750.24,2541.84,2023-10-14,Sub Sale,Freehold
TXN-00346,Sembawang Springs,D27,842000,729.79,1153.75,2020-05-23,Resale,Freehold
TXN-01686,Macpherson Park,D13,985000,710.0,1387.32,2023-05-23,Resale,99 yrs
TXN-00962,Irrawaddy Residences,D11,835000,580.0,1439.66,2023-05-22,Resale,Freehold
TXN-01679,Grange Road Residences,D09,1382000,799.76,1728.02,2025-03-02,New Sale,Freehold
TXN-00636,West Coast Vale,D05,2770000,1350.0,2051.85,2025-01-23,Resale,Freehold
TXN-00380,Bukit Timah Grove,D21,1785000,971.0,1838.31,2025-05-10,New Sale,99 yrs
TXN-00686,Siglap Villas,D15,1771000,729.79,2426.72,2024-03-23,Sub Sale,Freehold
TXN-00405,Irrawaddy Residences,D11,1506000,1091.0,1380.38,2024-03-01,New Sale,99 yrs
TXN-00002,Nassim Park,D10,1127000,971.0,1160.66,2024-01-14,Sub Sale,99 yrs
TXN-00183,Chin Swee Heights,D03,1383000,460.0,3006.52,2023-10-15,Resale,Freehold
TXN-01655,Upper Thomson Residences,D26,1059000,775.0,1366.45,2025-08-18,Sub Sale,99 yrs
TXN-01601,Farrer Park Residences,D08,2854000,1036.0,2754.83,2021-11-06,Sub Sale,99 yrs
TXN-00506,Outram Park Residences,D03,1988000,750.24,2649.81,2021-03-25,Resale,99 yrs
TXN-01508,Tanjong Pagar Place,D02,1599000,729.79,2191.03,2023-09-22,New Sale,99 yrs
TXN-01090,Clementi Park Residences,D05,1096000,830.0,1320.48,2023-02-03,New Sale,Freehold
TXN-01182,Anson Residences,D02,2857000,1091.46,2617.6,2022-12-08,Resale,Freehold
TXN-01164,Harbourfront Residences,D04,1160000,460.0,2521.74,2021-05-29,Sub Sale,99 yrs
TXN-01620,Yishun Emerald,D27,3795000,1400.38,2709.97,2024-07-04,Sub Sale,Freehold
TXN-00192,Nassim Park,D10,1437000,991.0,1450.05,2025-01-08,Resale,99 yrs
TXN-01749,Lavender Street Loft,D07,1230000,799.76,1537.97,2022-10-02,New Sale,99 yrs
TXN-01013,Tampines Grande,D18,686000,500.0,1372.0,2023-07-14,Resale,Freehold
TXN-00610,Newton Suites,D11,1981000,971.0,2040.16,2020-01-23,Sub Sale,99 yrs
TXN-00458,Sengkang Riviera,D19,802000,500.0,1604.0,2025-02-04,Sub Sale,Freehold
TXN-00826,Eunos Ville,D14,1160000,799.76,1450.44,2024-07-31,New Sale,99 yrs
TXN-00076,Lavender Street Loft,D07,1274000,580.17,2195.89,2025-03-12,Sub Sale,Freehold
TXN-01375,Orchard Heritage,D09,1634000,1061.32,1539.59,2020-08-08,Resale,Freehold
TXN-01307,Alexandra Central,D05,1700000,1036.0,1640.93,2024-06-27,Sub Sale,Freehold
TXN-01074,Tanjong Pagar Place,D02,3812000,1350.0,2823.7,2021-02-09,New Sale,Freehold
TXN-01330,Tanjong Pagar Place,D02,1598000,1011.0,1580.61,2023-11-03,Sub Sale,Freehold
TXN-01644,Harbourfront Residences,D04,2451000,1036.0,2365.83,2025-02-20,Sub Sale,99 yrs
TXN-00893,Alexandra Central,D05,1779000,991.0,1795.16,2022-04-01,New Sale,99 yrs
TXN-00680,Kim Seng Plaza,D09,2372000,991.36,2392.68,2023-01-17,Sub Sale,99 yrs
TXN-01518,Toa Payoh Central,D12,872000,580.0,1503.45,2023-09-11,Resale,Freehold
TXN-01403,One-North Loft,D05,1257000,710.0,1770.42,2022-06-05,Resale,Freehold
TXN-01395,Anson Residences,D02,1887000,710.0,2657.75,2025-03-25,Sub Sale,Freehold
TXN-00166,Harbourfront Residences,D04,4022000,1375.0,2925.09,2024-02-10,Resale,Freehold
TXN-00744,Admiralty Parkview,D25,1790000,775.0,2309.68,2023-05-26,New Sale,99 yrs
TXN-00862,Sixth Avenue Suites,D10,1706000,800.0,2132.5,2022-12-29,New Sale,Freehold
TXN-01192,Cuscaden Residences,D09,1414000,970.9,1456.38,2023-11-23,Sub Sale,99 yrs
TXN-00767,Pasir Panjang Residences,D05,2668000,1330.0,2006.02,2025-08-23,New Sale,Freehold
TXN-01741,Orchard Heritage,D09,1261000,550.0,2292.73,2020-12-22,New Sale,Freehold
TXN-01370,Macpherson Park,D13,1607000,971.0,1654.99,2025-07-24,Resale,Freehold
TXN-00194,Shenton Way Suites,D01,3120000,991.36,3147.21,2020-01-31,Resale,Freehold
TXN-00338,Shenton Way Suites,D01,1141000,729.79,1563.46,2025-03-05,Resale,Freehold
TXN-00488,Bukit Timah Grove,D21,3003000,1400.0,2145.0,2021-01-19,New Sale,99 yrs
TXN-00047,Cecil Street Tower,D01,1939000,830.0,2336.14,2024-04-08,New Sale,Freehold
TXN-00763,Lavender Street Loft,D07,2087000,800.0,2608.75,2022-02-24,Resale,99 yrs
TXN-01421,Upper Thomson Residences,D26,2265000,991.0,2285.57,2020-04-11,Resale,99 yrs
TXN-00165,Clementi Park Residences,D05,845000,729.79,1157.86,2023-03-16,Resale,99 yrs
TXN-00433,Sentosa Cove Villas,D04,1523000,730.0,2086.3,2024-05-31,Resale,99 yrs
TXN-01552,Beauty World Residences,D21,1660000,970.9,1709.75,2022-01-15,Sub Sale,Freehold
TXN-00446,Novena Heights,D11,1983000,829.9,2389.45,2022-12-26,Sub Sale,Freehold
TXN-01377,Tampines Grande,D18,1671000,800.0,2088.75,2022-09-30,Resale,Freehold
TXN-00960,Upper Thomson Residences,D26,1141000,830.0,1374.7,2024-02-26,New Sale,99 yrs
TXN-01244,Sembawang Springs,D27,1017000,730.0,1393.15,2024-10-21,Sub Sale,Freehold
TXN-01257,Bedok Reservoir Views,D16,2645000,1349.79,1959.56,2024-02-29,Resale,Freehold
TXN-00936,Irrawaddy Residences,D11,878000,710.0,1236.62,2025-05-08,Resale,99 yrs
TXN-01236,Clementi Park Residences,D05,2211000,1036.0,2134.17,2024-04-11,Resale,Freehold
TXN-00078,Buona Vista Court,D05,1027000,459.62,2234.46,2025-05-06,Resale,99 yrs
TXN-01172,West Coast Vale,D05,1899000,1091.0,1740.6,2023-08-27,New Sale,Freehold
TXN-01302,Cecil Street Tower,D01,2776000,991.0,2801.21,2024-03-01,New Sale,Freehold
TXN-00438,Beauty World Residences,D21,1313000,799.76,1641.75,2025-01-02,New Sale,Freehold
TXN-01139,Jurong Lake District,D22,1393000,1036.0,1344.59,2025-08-16,New Sale,Freehold
TXN-01078,Lavender Street Loft,D07,3556000,1375.0,2586.18,2021-07-28,Sub Sale,99 yrs
TXN-01723,Marina Bay Suites,D01,2135000,971.0,2198.76,2021-11-28,Resale,Freehold
TXN-01487,Beauty World Residences,D21,2710000,1061.32,2553.42,2025-03-11,New Sale,99 yrs
TXN-00539,West Coast Vale,D05,2764000,1036.0,2667.95,2022-07-29,Sub Sale,Freehold
TXN-01264,Raffles Place Tower,D01,3012000,1330.0,2264.66,2024-05-07,Resale,99 yrs
TXN-00743,Botanic Gardens Residences,D10,2539000,1035.49,2451.99,2023-10-15,Resale,99 yrs
TXN-01070,Bedok Reservoir Views,D16,1715000,710.42,2414.07,2024-01-06,New Sale,Freehold
TXN-01234,Opera Estate,D15,2423000,1036.0,2338.8,2022-03-06,Sub Sale,99 yrs
TXN-01327,Outram Park Residences,D03,2533000,1091.0,2321.72,2023-11-21,Resale,Freehold
TXN-00406,Serangoon Gardens,D19,2326000,991.0,2347.12,2025-04-02,Sub Sale,Freehold
TXN-00923,Admiralty Parkview,D25,1544000,970.9,1590.27,2024-12-07,Resale,99 yrs
TXN-01289,Bishan Green,D20,852000,775.0,1099.35,2021-08-14,New Sale,Freehold
TXN-00298,Newton Suites,D11,2970000,1310.0,2267.18,2024-03-27,New Sale,Freehold
TXN-01461,Maxwell Chambers Suites,D01,1691000,1036.0,1632.24,2023-11-29,Resale,Freehold
TXN-00423,Opera Estate,D15,1381000,1035.49,1333.67,2023-11-21,New Sale,Freehold
TXN-00662,Jurong Lake District,D22,552000,480.07,1149.83,2020-10-03,Sub Sale,Freehold
TXN-00593,Bukit Timah Grove,D21,1751000,710.42,2464.75,2023-02-14,Resale,99 yrs
TXN-00323,Maxwell Chambers Suites,D01,2373000,1061.0,2236.57,2021-03-22,New Sale,99 yrs
TXN-00790,Queenstown Vista,D03,1402000,750.24,1868.73,2024-12-05,Sub Sale,99 yrs
TXN-00950,Jurong Lake District,D22,1554000,1036.0,1500.0,2020-09-13,Sub Sale,Freehold
TXN-01105,Maxwell Chambers Suites,D01,2775000,1061.32,2614.67,2024-01-17,Sub Sale,Freehold
TXN-01427,Bugis Junction Residences,D07,2313000,1036.0,2232.63,2023-09-19,Resale,99 yrs
TXN-01003,Orchard Heritage,D09,1858000,991.0,1874.87,2024-06-05,Sub Sale,Freehold
TXN-00753,Beauty World Residences,D21,2047000,750.0,2729.33,2025-04-21,Sub Sale,Freehold
TXN-00296,One-North Loft,D05,1014000,775.0,1308.39,2023-06-28,Resale,Freehold
TXN-01416,Hillview Heights,D23,954000,460.0,2073.91,2023-11-05,Sub Sale,99 yrs
TXN-00620,Cuscaden Residences,D09,2121000,991.0,2140.26,2023-11-29,Resale,Freehold
TXN-01726,The Orchid Residences,D19,1475000,1036.0,1423.75,2024-04-14,New Sale,99 yrs
TXN-00731,Anson Residences,D02,1342000,775.0,1731.61,2021-03-11,New Sale,Freehold
TXN-01446,Telok Blangah Ridge,D04,1829000,829.9,2203.89,2023-01-25,New Sale,Freehold
TXN-00757,Bukit Batok West,D23,1703000,710.0,2398.59,2025-06-15,Resale,Freehold
TXN-00606,Pasir Panjang Residences,D05,3018000,1330.0,2269.17,2021-06-07,Sub Sale,Freehold
TXN-00791,Balmoral Heights,D10,1468000,550.04,2668.92,2025-03-05,New Sale,99 yrs
TXN-01286,Telok Blangah Ridge,D04,2985000,1061.0,2813.38,2021-04-21,New Sale,99 yrs
TXN-01337,Shenton Way Suites,D01,2763000,1061.0,2604.15,2024-04-20,New Sale,Freehold
TXN-00034,Ghim Moh Green,D10,1089000,830.0,1312.05,2025-07-10,Sub Sale,99 yrs
TXN-01107,Tion Bahru Loft,D03,3209000,1091.0,2941.34,2025-05-10,New Sale,Freehold
TXN-01350,Tion Bahru Loft,D03,2873000,991.0,2899.09,2024-08-02,New Sale,99 yrs
TXN-00863,Chin Swee Heights,D03,2223000,1010.73,2199.4,2023-12-21,Resale,99 yrs
TXN-00978,Keppel Bay View,D04,2874000,1061.0,2708.77,2020-08-23,New Sale,99 yrs
TXN-00233,Bukit Timah Grove,D21,1138000,775.0,1468.39,2025-04-08,New Sale,Freehold
TXN-01388,Nassim Park,D10,2621000,971.0,2699.28,2022-11-07,Sub Sale,Freehold
TXN-01408,Leng Kee Court,D03,1383000,800.0,1728.75,2023-08-04,New Sale,99 yrs
TXN-00762,Keppel Bay View,D04,3275000,1061.0,3086.71,2025-03-02,Sub Sale,99 yrs
TXN-01283,Hillview Heights,D23,1506000,730.0,2063.01,2024-04-12,Sub Sale,99 yrs
TXN-01456,Raffles Place Tower,D01,1955000,710.0,2753.52,2024-10-17,Resale,Freehold
TXN-01214,Nassim Park,D10,2825000,1011.0,2794.26,2025-04-09,New Sale,99 yrs
TXN-00207,Paterson Residences,D09,2469000,1011.0,2442.14,2024-03-28,Sub Sale,Freehold
TXN-00901,Newton Suites,D11,1478000,729.79,2025.23,2022-07-13,Sub Sale,99 yrs
TXN-01626,Paterson Residences,D09,1047000,525.0,1994.29,2021-03-04,New Sale,99 yrs
TXN-00952,Bukit Timah Grove,D21,1185000,525.0,2257.14,2025-07-17,Sub Sale,Freehold
TXN-00552,Shenton Way Suites,D01,1275000,550.0,2318.18,2025-07-22,New Sale,99 yrs
TXN-01282,Newton Suites,D11,2136000,830.0,2573.49,2024-08-30,Resale,Freehold
TXN-01122,Jurong Lake District,D22,1839000,710.0,2590.14,2023-02-17,New Sale,Freehold
TXN-00998,Nassim Park,D10,1022000,750.0,1362.67,2022-07-15,Sub Sale,99 yrs
TXN-01323,Punggol Waterfront,D19,1370000,991.36,1381.95,2022-08-11,Resale,Freehold
TXN-00738,Telok Blangah Ridge,D04,2043000,1035.49,1972.98,2025-08-01,Resale,Freehold
TXN-00262,Punggol Waterfront,D19,1645000,730.0,2253.42,2024-10-03,New Sale,Freehold
TXN-01569,Farrer Park Residences,D08,1561000,1010.73,1544.43,2020-04-02,New Sale,99 yrs
TXN-00817,Woodlands Cascade,D25,2121000,829.9,2555.74,2024-07-03,New Sale,99 yrs
TXN-00752,Irrawaddy Residences,D11,2494000,971.0,2568.49,2022-10-18,Sub Sale,Freehold
TXN-01093,Redhill Peak,D03,1372000,710.0,1932.39,2022-04-01,Resale,99 yrs
TXN-00432,Pasir Panjang Residences,D05,2135000,775.0,2754.84,2020-03-15,Resale,99 yrs
TXN-01054,East Coast Parkview,D15,1716000,1309.97,1309.96,2024-07-31,Resale,99 yrs
TXN-01101,Upper Thomson Residences,D26,1530000,1349.79,1133.51,2025-02-01,Sub Sale,Freehold
TXN-01284,Pasir Panjang Residences,D05,1307000,1011.0,1292.78,2024-02-04,New Sale,99 yrs
TXN-01295,Orchard Heritage,D09,1597000,750.24,2128.64,2020-05-20,Sub Sale,Freehold
TXN-00254,Toa Payoh Central,D12,1025000,480.0,2135.42,2024-12-07,Sub Sale,Freehold
TXN-00403,Paterson Residences,D09,766000,580.17,1320.29,2023-07-14,Resale,Freehold
TXN-01560,Ghim Moh Green,D10,3625000,1309.97,2767.25,2021-05-14,Resale,99 yrs
TXN-01615,Admiralty Parkview,D25,1884000,775.0,2430.97,2024-06-06,New Sale,Freehold
TXN-00392,Geylang Quay,D14,1916000,730.0,2624.66,2023-10-27,New Sale,Freehold
TXN-00548,Botanic Gardens Residences,D10,1851000,991.0,1867.81,2025-04-25,New Sale,99 yrs
TXN-00023,Bukit Batok West,D23,1320000,1091.0,1209.9,2025-07-24,Resale,99 yrs
TXN-00913,Jurong Lake District,D22,1697000,750.0,2262.67,2022-07-20,Resale,Freehold
TXN-01522,Stevens Suites,D10,940000,500.0,1880.0,2023-12-22,Sub Sale,Freehold
TXN-00419,Marsiling Grove,D25,1677000,1330.42,1260.51,2023-09-13,New Sale,Freehold
TXN-00070,Sixth Avenue Suites,D10,3308000,1430.0,2313.29,2025-01-23,New Sale,Freehold
TXN-00515,Sembawang Springs,D27,1172000,730.0,1605.48,2021-09-27,Resale,99 yrs
TXN-01618,Dover Parkview,D05,3128000,1349.79,2317.39,2025-03-24,Resale,99 yrs
TXN-01342,Eunos Ville,D14,2088000,750.0,2784.0,2025-05-08,Resale,99 yrs
TXN-00292,Marina Bay Suites,D01,1882000,991.0,1899.09,2024-07-28,Sub Sale,Freehold
TXN-00640,Stevens Suites,D10,984000,580.17,1696.04,2021-09-16,Resale,Freehold
TXN-01197,Ardmore Park,D10,2040000,1091.0,1869.84,2021-09-22,New Sale,99 yrs
TXN-01420,Tion Bahru Loft,D03,2720000,1061.32,2562.84,2025-02-03,New Sale,Freehold
TXN-01113,Holland Village Loft,D10,2318000,971.0,2387.23,2024-02-10,Sub Sale,Freehold
TXN-00015,Cecil Street Tower,D01,1797000,991.0,1813.32,2025-08-25,Sub Sale,99 yrs
TXN-01464,Macpherson Park,D13,2188000,800.0,2735.0,2025-06-24,Sub Sale,Freehold
TXN-00966,Springleaf Green,D26,1776000,971.0,1829.04,2023-12-24,New Sale,99 yrs
TXN-01470,Eunos Ville,D14,2109000,971.0,2171.99,2020-10-12,Resale,Freehold
TXN-00470,Farrer Park Residences,D08,2603000,1010.73,2575.37,2023-04-18,Sub Sale,99 yrs
TXN-00073,Little India Lofts,D08,2176000,1036.0,2100.39,2024-09-08,New Sale,99 yrs
TXN-00209,Toa Payoh Central,D12,1655000,1091.46,1516.32,2025-08-12,Sub Sale,99 yrs
TXN-00426,Grange Road Residences,D09,2516000,1091.46,2305.17,2020-01-25,Sub Sale,Freehold
TXN-00382,Alexandra Central,D05,1402000,1091.0,1285.06,2020-10-19,Resale,99 yrs
TXN-00362,Orchard Heritage,D09,1087000,730.0,1489.04,2022-05-25,New Sale,99 yrs
TXN-01381,Bugis Junction Residences,D07,1774000,1011.0,1754.7,2024-11-08,Resale,99 yrs
TXN-01019,Redhill Peak,D03,2135000,1011.0,2111.77,2024-05-17,Resale,Freehold
TXN-00449,Lavender Street Loft,D07,1301000,525.28,2476.78,2024-11-12,Resale,99 yrs
TXN-01611,Geylang Quay,D14,2608000,1350.0,1931.85,2025-07-19,New Sale,99 yrs
TXN-00287,Pasir Panjang Residences,D05,1325000,750.24,1766.09,2022-09-08,Sub Sale,Freehold
TXN-00954,Chin Swee Heights,D03,3073000,971.0,3164.78,2024-05-13,Sub Sale,Freehold
TXN-01643,Farrer Park Residences,D08,1457000,1011.0,1441.15,2025-06-08,Resale,99 yrs
TXN-01065,Kembangan Court,D14,1243000,729.79,1703.22,2025-08-22,New Sale,99 yrs
TXN-01743,Tampines Grande,D18,2100000,1330.0,1578.95,2025-02-20,Resale,Freehold
TXN-00327,Tampines Grande,D18,955000,799.76,1194.11,2025-07-18,New Sale,Freehold
