transaction_id,project_name,district,street,block,floor,unit,bedrooms,area,price,sale_date,sale_type,tenure
TXN-00616,beauty  world  residences,D21,Jalan Jurong Kechil,46,30,20,3, , 2520000 ,12 Apr 2022,Sub Sale,99 yrs
TXN-00465,Keppel Bay View,d04,Keppel Bay Drive,6,32,15,4,"1,350 sqft","$3,097,000",28/11/2020,New Sale,99 yrs
TXN-01354,Woodlands Cascade, 25 ,Woodlands Avenue 2,60,15,19,2,710 sq ft,826000,17 Dec 2023, Sub Sale ,Freehold
TXN-00648,Orchard  Heritage,D9,Orchard Boulevard,87,27,15,2,830 sq ft,"$$ 1,906,000",07/07/2025,sub sale,99 yrs
TXN-00564,Newton Suites,D11,Newton Road,62,18,18,3,"1,061 sq.ft","$$ 2,797,000",13 Mar 2024,Sub Sale,99 yrs
TXN-00336,  Pasir Panjang Residences  , 5 ,Pasir Panjang Road,34,21,15,2,67.8 sq m ,1478000,24/01/2025,RESALE,Freehold
TXN-01202,KATONG SEAVIEW,15,East Coast Road,5,#38-20,20,2,775 sq ft,"$968,000",06 Feb 2023,New Sale,99 yrs
TXN-00746,orchard heritage,9,Orchard Boulevard,8,28,12,3,1011 sq.ft,"$1,851,000",06 May 2024,Resale,Freehold
TXN-01198,pasir  ris  seaview, 18 ,Pasir Ris Drive 1,3,36,11,3,991 sq.ft,"$$ 1,194,000",29/05/2022,New Sale,Freehold
TXN-00394,BUKIT BATOK WEST,D23,Bukit Batok West Avenue 8,53,#14-11,11,1,44.6 sq m ,"$663,000",17 Aug 2025, New Sale ,99 yrs
TXN-00644,sengkang riviera,D19,Sengkang East Avenue,83,24,02,2,800 sq ft,"$$ 2,082,000",01 Mar 2022,RESALE,99 yrs
TXN-01141,geylang quay,d14,Geylang Road,46,#20-03,03,1,46.5 sq.m,1334000,04 May 2024,SUB SALE,99 yrs
TXN-00331,  Serangoon Gardens  ,D19,Serangoon Garden Way,8,#28-16,16,2,74.3 sq m,"S$ 1,270,000",06/02/2025,SUB SALE,Freehold
TXN-01623,Leng Kee Court,d03,Leng Kee Road,44,#31-18,18,3,1011 sq ft, 2692000 ,07/11/2021,RESALE,Freehold
TXN-01509,ardmore park, 10 ,Ardmore Park,86,26,19,1,580 sq ft, 883000 ,2021-12-15, Sub Sale ,99 yrs
TXN-00027,harbourfront  residences,4,Harbourfront Avenue,20,#37-16,16,3,1091 sq.ft,3269000,2022-04-22,Resale,99 yrs
TXN-01668,telok  blangah  ridge, 4 ,Telok Blangah Road,32,16,08,1,480 sqft, 1265000 ,2023-03-20,resale,Freehold
TXN-01410,REDHILL PEAK,d03,Redhill Close,19,#22-02,02,1,46.5 sq m ,1497000,15 Feb 2025,sub sale,99 yrs
TXN-00818,IRRAWADDY RESIDENCES,11,Irrawaddy Road,17,7,16,2,69.7 sqm,"S$ 1,886,000",22 Mar 2021,Sub Sale,Freehold
TXN-01580,Tanjong Pagar Place,D02,Tanjong Pagar Road,61,25,15,2,750 sq ft,"S$ 1,261,000",2024-07-10,Sub Sale,Freehold
TXN-00041,Ang  Mo  Kio  Grove,20,Ang Mo Kio Avenue 6,61,#26-02,02,4,"1,430 sqft","S$ 1,889,000",24/08/2022,new sale,Freehold
TXN-00618,redhill peak,d03,Redhill Close,51,#18-12,12,2,67.8 sq m ,"$1,310,000",2022-12-07,NEW SALE,Freehold
TXN-00455,Ghim  Moh  Green, 10 ,Ghim Moh Road,86,#06-10,10,3,"1,091 sq ft","$$ 2,427,000",20 Feb 2020,Resale,Freehold
TXN-01578,buona vista court,D5,North Buona Vista Road,35,#32-07,07,3,n/a,"S$ 2,600,000",19/05/2020,resale,99 yrs
TXN-01179,keppel bay view,4,Keppel Bay Drive,4,8,16,1,480 sqft,"$$ 921,000",2025-04-24,New Sale,99 yrs
TXN-01201,BUKIT  TIMAH  GROVE, 21 ,Upper Bukit Timah Road,8,14,11,2,775 sq ft,"$1,266,000",2021-10-08,Sub Sale,Freehold
TXN-00480,yishun  emerald,D27,Yishun Avenue 2,67,2,19,1,580 sq ft,"$$ 1,521,000",04/01/2021,new sale,99 yrs
TXN-00275,Admiralty  Parkview,D25,Woodlands Drive 16,70,14,19,2,710 sq.ft, 1600000 ,2021-10-09, Resale ,Freehold
TXN-01267,Woodlands  Cascade,25,Woodlands Avenue 2,10,#07-03,03,4,1430 sq.ft,"$$ 2,362,000",26/12/2024,sub sale,Freehold
TXN-01651,SENGKANG RIVIERA,D19,Sengkang East Avenue,10,4,07,3,96.2 sq m, 1407000 ,2024-07-07,new sale,99 yrs
TXN-01011,ANSON RESIDENCES,D02,Anson Road,2,#09-13,13,3,n/a,"$2,826,000",04/01/2024,Sub Sale,Freehold
TXN-00507,telok  blangah  ridge, 4 ,Telok Blangah Road,34,30,11,3,"1,091 sq ft","$$ 1,851,000",14/10/2023, Sub Sale ,Freehold
TXN-01064,queenstown  vista,3,Commonwealth Avenue,47,#15-01,01,2,750 sq.ft,1129000,09/03/2024, Resale ,99 yrs
TXN-00427,Balmoral Heights,10,Balmoral Road,23,13,19,3,98.6 sq m ,"$$ 2,864,000",02 Feb 2025, Resale ,Freehold
TXN-01175,keppel bay view,4,Keppel Bay Drive,84,5,09,3,90.2 sq m, 1624000 ,01 Nov 2021,RESALE,Freehold
TXN-00704,RAFFLES PLACE TOWER,D1,Raffles Place,73,#38-05,05,3,1011 sqft,3077000,2025-08-25,NEW SALE,Freehold
TXN-01613,LENG KEE COURT,D03,Leng Kee Road,77,12,08,3,98.6 sq m,"$2,474,000",11/09/2024,Resale,Freehold
TXN-00598,Beauty  World  Residences,d21,Jalan Jurong Kechil,80,35,19,3,1011 sqft,"S$ 1,649,000",2023-03-08,Sub Sale,Freehold
TXN-00980,Paterson  Residences,d09,Paterson Road,74,9,09,2,69.7 sq m ,"$1,596,000",21 Apr 2023,new sale,Freehold
TXN-00490,Novena Heights,D11,Thomson Road,45,37,19,1,550 sqft,"$$ 925,000",2023-05-22,RESALE,99 yrs
TXN-00944,  Yishun Emerald  ,d27,Yishun Avenue 2,12,15,05,1,53.9 sq m, 806000 ,09/10/2021, Resale ,99 yrs
TXN-00947,Admiralty Parkview,D25,Woodlands Drive 16,65,#30-14,14,3,991 sq.ft,"$$ 2,045,000",2024-08-09, Resale ,Freehold
TXN-00101,ARDMORE PARK,d10,Ardmore Park,53,2,05,1,51.1 sq.m,"$1,119,000",09 Feb 2025,resale,Freehold
TXN-00333,cecil street tower,1,Cecil Street,76,27,03,2,830 sqft,"S$ 2,639,000",10 Aug 2024, Sub Sale ,99 yrs
TXN-01499,The Orchid Residences,d19,Hougang Avenue 2,73,#05-13,13,3,90.2 sq m,"$2,187,000",25/04/2021,sub sale,99 yrs
TXN-00259,  Katong Seaview  ,d15,East Coast Road,64,12,03,3,90.2 sq m,,15 Jun 2025,NEW SALE,99 yrs
TXN-00475,farrer park residences, 8 ,Farrer Park Road,26,#08-01,01,3,96.2 sqm,,2024-09-15,SUB SALE,Freehold
TXN-00590,choa chu kang residences,D23,Choa Chu Kang Avenue 3,33,2,20,1,,"$727,000",11 Sep 2020,NEW SALE,99 yrs
TXN-01684,maxwell  chambers  suites,d01,Maxwell Road,18,22,15,3,101.4 sq.m,2525000,10 Jul 2025,sub sale,Freehold
TXN-00060,holland village loft,D10,Holland Road,60,#27-06,06,3,93.9 sq m ,"$$ 2,496,000",09/06/2025, Sub Sale ,99 yrs
TXN-00171,SEMBAWANG SPRINGS,d27,Sembawang Road,33,#26-12,12,4,"1,375 sqft","$1,635,000",02/04/2025,Resale,Freehold
TXN-00402,pasir  ris  seaview,D18,Pasir Ris Drive 1,82,#04-13,13,2,77.1 sq m,2019000,2022-10-01,SUB SALE,99 yrs
TXN-00460,  Buona Vista Court  ,D5,North Buona Vista Road,81,14,09,4,1330 sq ft,2930000,08/02/2020,Resale,99 yrs
TXN-01471,orchard  heritage,d09,Orchard Boulevard,42,#02-01,01,2,710 sq ft,1550000,15/01/2023,Sub Sale,Freehold
TXN-00241,Beauty World Residences,D21,Jalan Jurong Kechil,68,24,13,3,96.2 sq m,1239000,02 Aug 2022,new sale,99 yrs
TXN-00157,beauty world residences,d21,Jalan Jurong Kechil,24,25,10,3,93.9 sq m,"$$ 1,150,000",29 Mar 2025,new sale,99 yrs
TXN-01724,KALLANG RIVERSIDE,D7,Kallang Avenue,57,35,09,3,96.2 sq m,"$$ 2,538,000",21/11/2024,Resale,99 yrs
TXN-01397,ANSON RESIDENCES,D2,Anson Road,84,31,20,4,121.7 sq m ,"$$ 3,504,000",12/07/2025,Resale,Freehold
TXN-00325,Redhill  Peak,d03,Redhill Close,71,13,02,2,72.0 sq m,"$1,400,000",02 Jul 2025,Sub Sale,Freehold
TXN-01634,  Balestier Point  ,D12,Balestier Road,57,28,15,2,710 sq.ft,"S$ 900,000",16/07/2021,Sub Sale,Freehold
TXN-00170,Choa Chu Kang Residences,23,Choa Chu Kang Avenue 3,9,35,12,3,"1,091 sq ft","$$ 1,391,000",2025-05-20,SUB SALE,99 yrs
TXN-01144,TOA PAYOH CENTRAL,12,Lorong 6 Toa Payoh,47,10,08,4,130.1 sq m,"$1,842,000",20 Aug 2023, Sub Sale ,99 yrs
TXN-01406,  Springleaf Green  , 26 ,Springleaf Avenue,75,#13-17,17,3,971 sq.ft,1253000,01 Feb 2025, Resale ,99 yrs
TXN-00843,upper  thomson  residences,D26,Upper Thomson Road,4,20,16,2,750 sq.ft, 1291000 ,06 Feb 2025, Sub Sale ,Freehold
TXN-01592,upper thomson residences,D26,Upper Thomson Road,76,32,20,2,750 sq ft,"S$ 1,483,000",08 Sep 2020,resale,Freehold
TXN-01586,STEVENS SUITES,D10,Stevens Road,88,#12-08,08,1,500 sq.ft, 1114000 ,20 Jun 2024,NEW SALE,99 yrs
TXN-00176,UPPER THOMSON RESIDENCES,26,Upper Thomson Road,44,#30-13,13,3,96.2 sq.m, 2716000 ,2025-05-08,sub sale,Freehold
TXN-01468,SPRINGLEAF GREEN,D26,Springleaf Avenue,13,23,06,3,96.2 sq m,"S$ 143,300",01/04/2022,sub sale,Freehold
TXN-00911,Upper  Thomson  Residences,26,Upper Thomson Road,64,#21-01,01,2,800 sq.ft,1090000,02/08/2025,new sale,Freehold
TXN-00367,DOVER PARKVIEW, 5 ,Dover Road,86,8,03,3,971 sqft,1368000,2023-10-05,New Sale,99 yrs
TXN-00865,pasir  panjang  residences,D05,Pasir Panjang Road,4,6,18,1,580 sq ft,1411000,28 Jul 2025,Sub Sale,Freehold
TXN-00970,sembawang springs,d27,Sembawang Road,74,11,17,2,74.3 sq.m, 1199000 ,2025-07-03,sub sale,99 yrs
TXN-01344,West Coast Vale,d05,West Coast Vale,87,#22-15,15,2,750 sqft,1273000,21 Mar 2023, Sub Sale ,99 yrs
TXN-01010,  Clementi Park Residences  ,D5,Clementi Avenue 2,55,33,01,3,93.9 sqm,"S$ 2,259,000",10 Mar 2024,new sale,Freehold
TXN-01675,Stevens  Suites,10,Stevens Road,13,21,11,1,42.7 sq m ,"S$ 661,000",25 Oct 2020,resale,99 yrs
TXN-01404,dover parkview,5,Dover Road,18,#24-01,01,2,730 sq ft,"$$ 1,957,000",30/08/2025, New Sale ,99 yrs
TXN-00045,STEVENS SUITES, 10 ,Stevens Road,67,29,01,2,750 sqft,"S$ 892,000",18 May 2025,sub sale,99 yrs
TXN-00889,Scotts Tower,9,Scotts Road,59,12,04,2,72.0 sq m ,1374000,22 Aug 2025,RESALE,Freehold
TXN-00813,  Bukit Timah Grove  ,D21,Upper Bukit Timah Road,79,34,19,3,"1,036 sq ft","$$ 2,170,000",20/08/2025,NEW SALE,99 yrs
TXN-00984,Woodlands  Cascade, 25 ,Woodlands Avenue 2,59,#05-10,10,2,74.3 sq.m,"$2,198,000",22 Oct 2024,Resale,Freehold
TXN-00823,Scotts  Tower,D09,Scotts Road,65,37,02,3,90.2 sq.m, 2705000 ,19/11/2021, Resale ,99 yrs
TXN-00675,maxwell chambers suites,D1,Maxwell Road,83,4,02,2,730 sq.ft,2097000,18/04/2023, New Sale ,Freehold
TXN-00129,Cecil Street Tower,D01,Cecil Street,28,#09-18,18,3,1036 sqft,"$1,764,000",2023-04-27,new sale,Freehold
TXN-01235,bukit  batok  west,D23,Bukit Batok West Avenue 8,34,10,20,3,1061 sqft, 2613000 ,29/03/2025,New Sale,99 yrs
TXN-00678,bedok reservoir views,d16,Bedok Reservoir Road,26,#17-14,14,2,67.8 sqm, 949000 ,2023-04-23,Resale,Freehold
TXN-00601,kembangan  court, 14 ,Sims Avenue East,37,2,07,3,101.4 sq m,"S$ 1,674,000",04/02/2022,NEW SALE,Freehold
TXN-01001,springleaf green,D26,Springleaf Avenue,16,#06-09,09,1,550 sqft,"S$ 883,000",2024-12-16, Sub Sale ,Freehold
TXN-00956,ADMIRALTY PARKVIEW, 25 ,Woodlands Drive 16,55,#35-07,07,3,98.6 sq m,"S$ 1,341,000",07 Aug 2021,New Sale,Freehold
TXN-00784,Balmoral  Heights,D10,Balmoral Road,44,34,16,2,, 1085000 ,03/02/2025,resale,Freehold
TXN-00914,yishun  emerald,D27,Yishun Avenue 2,82,38,15,3,971 sqft,1722000,2025-01-24,Resale,99 yrs
TXN-00366,choa  chu  kang  residences,23,Choa Chu Kang Avenue 3,6,#13-15,15,2,775 sqft,1438000,27/08/2022, New Sale ,99 yrs
TXN-00664,balestier point,D12,Balestier Road,87,35,15,4,1430 sqft,"$$ 3,526,000",2025-05-18, Resale ,99 yrs
TXN-00783,the orchid residences,d19,Hougang Avenue 2,51,26,10,2,74.3 sq.m,1895000,08/03/2024, Sub Sale ,99 yrs
TXN-00115,ADMIRALTY PARKVIEW,25,Woodlands Drive 16,2,#07-13,13,4,1400 sq.ft,"S$ 2,589,000",05 Mar 2022,new sale,Freehold
TXN-00984,Woodlands  Cascade, 25 ,Woodlands Avenue 2,59,#05-10,10,2,74.3 sq.m,"$2,198,000",22 Oct 2024,Resale,Freehold
TXN-00039,chin  swee  heights,D3,Chin Swee Road,80,37,14,3,90.2 sqm,2160000,2025-08-25, Resale ,99 yrs
TXN-00358,tanjong pagar place, 2 ,Tanjong Pagar Road,53,28,06,3,96.2 sqm,3108000,2023-07-13,New Sale,Freehold
TXN-00594,  Hillview Heights  ,D23,Hillview Avenue,85,20,20,2,67.8 sq m,"S$ 1,807,000",31/10/2024,sub sale,99 yrs
TXN-00531,balestier point,D12,Balestier Road,2,29,11,1,44.6 sq m,1150000,22/05/2021,SUB SALE,99 yrs
TXN-01373,Keppel Bay View,D04,Keppel Bay Drive,75,#16-08,08,2,710 sqft, 1367000 ,2025-05-03,New Sale,99 yrs
TXN-00059,Hillview  Heights,D23,Hillview Avenue,29,36,20,3,1091 sq.ft,"$$ 2,841,000",20 May 2023,NEW SALE,Freehold
TXN-00650,Bukit  Batok  West,D23,Bukit Batok West Avenue 8,29,#30-12,12,1,550 sqft,"$722,000",06 Mar 2025, Resale ,99 yrs
TXN-00829,  Sixth Avenue Suites  ,D10,Sixth Avenue,74,4,05,1,525 sqft, 1393000 ,19/11/2020,SUB SALE,Freehold
TXN-00526,  Balestier Point  ,12,Balestier Road,60,#33-12,12,2,72.0 sqm,"$1,347,000",17 Jan 2024,NEW SALE,99 yrs
TXN-00103,lavender  street  loft,7,Lavender Street,5,33,18,3,"1,091 sq ft","$2,897,000",2024-04-30, Sub Sale ,Freehold
TXN-00705,Bedok  Reservoir  Views,16,Bedok Reservoir Road,15,#10-18,18,3,"1,036 sqft","$$ 1,225,000",25/07/2022,SUB SALE,99 yrs
TXN-01002,NOVENA HEIGHTS, 11 ,Thomson Road,35,25,11,2,830 sq.ft,"$$ 1,064,000",26/04/2021, New Sale ,99 yrs
TXN-01166,tanjong  pagar  place,D2,Tanjong Pagar Road,85,#29-12,12,3,93.9 sqm,"S$ 1,527,000",13/01/2025,NEW SALE,99 yrs
TXN-01223,Novena Heights,11,Thomson Road,64,19,09,3,92.1 sq.m,1613000,19/11/2021,Resale,99 yrs
TXN-01529,  Clementi Park Residences  ,D5,Clementi Avenue 2,61,#35-07,07,3,1011 sqft,"$2,406,000",01/07/2025,NEW SALE,99 yrs
TXN-01254,The  Orchid  Residences, 19 ,Hougang Avenue 2,27,37,20,3,971 sqft, 2043000 ,2024-01-20,NEW SALE,Freehold
TXN-01739,Scotts  Tower,9,Scotts Road,69,#18-20,20,1,42.7 sq m ,"$$ 1,265,000",29 Aug 2025,RESALE,99 yrs
TXN-00793,HOLLAND VILLAGE LOFT, 10 ,Holland Road,81,32,15,1,525 sq.ft,1338000,02/06/2025,Sub Sale,99 yrs
TXN-00013,Ghim  Moh  Green,D10,Ghim Moh Road,35,#09-18,18,4,121.7 sq m , 3266000 ,29 Mar 2025, Resale ,Freehold
TXN-01441,Chin Swee Heights, 3 ,Chin Swee Road,14,29,09,3,1036 sqft,"$$ 2,023,000",31 Jul 2025,Sub Sale,Freehold
TXN-01130,  Cuscaden Residences  ,9,Cuscaden Road,88,38,14,4,"1,430 sq.ft","S$ 1,792,000",23/03/2025, New Sale ,99 yrs
TXN-01683,opera  estate,15,Fidelio Street,7,24,03,2,72.0 sq.m,"S$ 1,156,000",09 May 2020, New Sale ,99 yrs
TXN-01595,orchard heritage,9,Orchard Boulevard,78,23,08,3,1036 sqft,"$2,729,000",09 Jan 2025,NEW SALE,Freehold
TXN-01528,  Clementi Park Residences  ,D5,Clementi Avenue 2,56,#07-01,01,2,710 sq.ft,"$$ 1,825,000",01 Mar 2025, Resale ,99 yrs
TXN-01677,scotts  tower,D09,Scotts Road,34,31,20,2,67.8 sq.m,"$$ 900,000",2021-12-25,sub sale,99 yrs
TXN-01227,kallang riverside,D7,Kallang Avenue,83,#28-03,03,3,93.9 sq m , 2829000 ,2023-05-25,RESALE,99 yrs
TXN-00842,Pasir Ris Seaview,18,Pasir Ris Drive 1,74,#09-12,12,3,96.2 sq m , 1373000 ,2022-09-25,resale,99 yrs
TXN-00421,QUEENSTOWN VISTA,D3,Commonwealth Avenue,72,#21-17,17,4,1400 sq ft,"$$ 3,874,000",10/12/2022, New Sale ,Freehold
TXN-00384,redhill  peak,d03,Redhill Close,33,2,08,2,77.1 sq m,"$$ 1,539,000",05/06/2024,Sub Sale,Freehold
TXN-01293,tampines  grande, 18 ,Tampines Avenue 1,28,#24-14,14,1,500 sq ft,"S$ 1,027,000",2024-04-07,new sale,Freehold
TXN-00037,ang mo kio grove,D20,Ang Mo Kio Avenue 6,2,29,18,3,1036 sq ft,"S$ 2,309,000",20/12/2021,resale,99 yrs
TXN-01631,One-North Loft,d05,One-North Crescent,79,7,19,3,971 sq ft, 1387000 ,11 Mar 2025, New Sale ,99 yrs
TXN-00543,opera  estate,15,Fidelio Street,79,25,02,3,"1,091 sq ft",2129000,2022-01-21,sub sale,99 yrs
TXN-01734,MARSILING GROVE,D25,Marsiling Road,13,38,12,3,98.6 sqm,"$$ 2,395,000",2023-11-16, Resale ,99 yrs
TXN-00108,  Punggol Waterfront  ,19,Punggol Central,33,#21-14,14,3,"1,011 sq ft","S$ 2,328,000",04 Jun 2023,RESALE,Freehold
TXN-00291,farrer  road  court,D10,Farrer Road,41,#10-06,06,2,775 sq ft,"$1,311,000",2025-06-08, Resale ,Freehold
TXN-01314,Paterson  Residences,D9,Paterson Road,6,27,10,2,72.0 sq m,"$19,290,000",13 Aug 2025,Resale,99 yrs
TXN-00250,alexandra  central,D5,Alexandra Road,20,28,10,3,1061 sqft,"$$ 2,425,000",28 Apr 2022,New Sale,99 yrs
TXN-00244,MACPHERSON PARK,13,MacPherson Road,69,25,03,3,971 sq.ft,"$$ 1,962,000",18/02/2025,resale,Freehold
TXN-00253,West  Coast  Vale, 5 ,West Coast Vale,53,5,01,1,42.7 sqm,"S$ 1,276,000",2021-11-19,resale,99 yrs
TXN-00386,Balmoral  Heights,D10,Balmoral Road,83,#25-18,18,1,460 sq.ft,"$988,000",24/05/2024,New Sale,99 yrs
TXN-00431,cecil street tower,D01,Cecil Street,46,22,04,3,1091 sq ft,3059000,25/10/2024,Sub Sale,Freehold
TXN-00237,hillview  heights, 23 ,Hillview Avenue,13,15,03,3,971 sqft,1546000,2024-08-16,sub sale,99 yrs
TXN-00205,SCOTTS TOWER,9,Scotts Road,66,#23-17,17,3,93.9 sq.m, 2340000 ,28 Dec 2024,Sub Sale,Freehold
TXN-01619,KEMBANGAN COURT, 14 ,Sims Avenue East,87,23,17,2,730 sq ft,"S$ 2,037,000",16/05/2023, Sub Sale ,Freehold
TXN-00120,Balestier Point,12,Balestier Road,88,25,04,3,96.2 sq m ,1640000,27 Nov 2023,New Sale,99 yrs
TXN-01152,Admiralty    Parkview,D25,Woodlands Drive 16,27,19,16,3,971 sq ft,"S$ 15,050,000",2021-04-15,NEW SALE,Freehold
TXN-00521,yishun emerald,D27,Yishun Avenue 2,21,#27-08,08,3,98.6 sq m ,"$2,117,000",26/11/2024,new sale,Freehold
TXN-00173,tampines grande,18,Tampines Avenue 1,18,32,06,4,132.9 sq m ,"$2,933,000",2020-08-22,RESALE,Freehold
TXN-01662,  Buona Vista Court  ,D5,North Buona Vista Road,2,#04-10,10,3,991 sqft,1174000,19 Feb 2025,new sale,99 yrs
TXN-00565,SPRINGLEAF GREEN,D26,Springleaf Avenue,22,4,09,3,1091 sq ft,"S$ 2,376,000",12/04/2020, Sub Sale ,Freehold
TXN-01303,botanic gardens residences,d10,Cluny Park Road,12,#38-15,15,4,132.9 sq m,"S$ 1,825,000",2021-02-16,Resale,99 yrs
TXN-01426,ONE-NORTH LOFT,5,One-North Crescent,16,#31-04,04,2,710 sqft,"$$ 1,111,000",31/05/2024, Resale ,Freehold
TXN-01744,  kim seng plaza  , 9 ,Kim Seng Road,18,16,20,1,580 sq ft, 1172000 ,14 Apr 2020,NEW SALE,Freehold
TXN-00542,Tanjong  Pagar  Place,D2,Tanjong Pagar Road,27,#06-01,01,2,730 sqft,TBC,2024-02-10,new sale,99 yrs
TXN-00347,West  Coast  Vale,D5,West Coast Vale,32,12,04,2,74.3 sq m,"$1,261,000",16/05/2024,sub sale,99 yrs
TXN-00696,RAFFLES PLACE TOWER,D1,Raffles Place,45,#10-16,16,3,101.4 sq m, 2845000 ,2023-11-27,resale,Freehold
TXN-01747,sengkang  riviera, 19 ,Sengkang East Avenue,76,37,17,2,830 sq.ft,"$1,797,000",2025-08-23,SUB SALE,Freehold
TXN-00655,tampines  grande,18,Tampines Avenue 1,56,#11-18,18,3,96.2 sqm,"$1,370,000",26 Nov 2022,Resale,Freehold
TXN-00038,Upper  Thomson  Residences, 26 ,Upper Thomson Road,6,29,05,3,98.6 sq m ,"$$ 1,489,000",21 Jan 2022,NEW SALE,99 yrs
TXN-00828,HOLLAND VILLAGE LOFT, 10 ,Holland Road,9,2,17,3,991 sq ft,"$$ 2,653,000",11 Jun 2021,NEW SALE,99 yrs
TXN-00608,tampines grande,D18,Tampines Avenue 1,12,#04-07,07,1,46.5 sq m,"S$ 1,354,000",2023-01-13,NEW SALE,99 yrs
TXN-01135,maxwell chambers suites, 1 ,Maxwell Road,64,21,15,3,90.2 sq m , 2238000 ,22 Aug 2025,RESALE,Freehold
TXN-00935,MARINA BAY SUITES,1,Marina Boulevard,28,2,13,3,"1,091 sq ft",2342000,2023-02-03,SUB SALE,Freehold
TXN-00360,Lavender Street Loft,7,Lavender Street,49,23,06,2,710 sq.ft,"S$ 888,000",08 Feb 2021, Sub Sale ,99 yrs
TXN-00283,KEMBANGAN COURT,D14,Sims Avenue East,9,30,11,3,971 sqft,1939000,2022-12-30,RESALE,99 yrs
TXN-00447,Punggol Waterfront,d19,Punggol Central,43,3,15,3,101.4 sqm,"S$ 1,543,000",07 Feb 2020,resale,99 yrs
TXN-01184,HARBOURFRONT RESIDENCES,d04,Harbourfront Avenue,75,26,01,3,90.2 sq m ,"$2,578,000",27/11/2022,SUB SALE,Freehold
TXN-01465,THE ORCHID RESIDENCES,d19,Hougang Avenue 2,16,#24-19,19,3,90.2 sq.m,2484000,19/01/2025,sub sale,99 yrs
TXN-00174,Sentosa  Cove  Villas,4,Ocean Drive,66,22,10,1,480 sqft,"$$ 761,000",2023-10-06,NEW SALE,Freehold
TXN-00572,  Hillview Heights  ,23,Hillview Avenue,78,29,10,2,74.3 sqm,1130000,05 Oct 2023,Resale,99 yrs
TXN-00681,BUONA VISTA COURT, 5 ,North Buona Vista Road,22,31,14,2,66.0 sq m,1458000,26 Feb 2025,New Sale,99 yrs
TXN-00043,anson residences,d02,Anson Road,15,23,01,3,101.4 sq m , 2834000 ,08 Mar 2025,Resale,Freehold
TXN-00870,Buona Vista Court,d05,North Buona Vista Road,25,#12-18,18,3,98.6 sq m,2240000,2024-10-16,sub sale,99 yrs
TXN-00271,  Shenton Way Suites  ,d01,Shenton Way,81,18,08,3,971 sq.ft, 2174000 ,2023-11-12,Resale,Freehold
TXN-00943,GEYLANG QUAY,D14,Geylang Road,57,22,06,3,"1,036 sqft","$2,245,000",2024-02-03, New Sale ,99 yrs
TXN-00845,hillview heights,D23,Hillview Avenue,44,38,15,3,98.6 sq m ,"$$ 1,840,000",02/05/2025,SUB SALE,99 yrs
TXN-01152,Admiralty  Parkview,D25,Woodlands Drive 16,27,19,16,3,971 sq ft,"S$ 15,050,000",2021-04-15,NEW SALE,Freehold
TXN-01135,maxwell  chambers  suites,D01,Maxwell Road,64,21,15,3,90.2 sq m , 2238000 ,22 Aug 2025,RESALE,Freehold
TXN-01732,maxwell chambers suites,D1,Maxwell Road,71,3,11,3,90.2 sqm, 1753000 ,24/06/2023, Resale ,Freehold
TXN-01318,newton  suites,D11,Newton Road,88,#17-05,05,3,971 sq.ft,"S$ 2,508,000",10 Jul 2024,Resale,Freehold
TXN-01301,  Novena Heights  ,D11,Thomson Road,23,19,03,2,74.3 sq.m,1122000,22/05/2023, Sub Sale ,99 yrs
TXN-00714,PASIR RIS SEAVIEW,D18,Pasir Ris Drive 1,63,28,06,3,101.4 sqm,1843000,15 Jun 2025, Resale ,99 yrs
TXN-00429,Admiralty  Parkview,D25,Woodlands Drive 16,53,10,05,2,750 sq.ft,"$$ 1,520,000",2024-09-19,NEW SALE,Freehold
TXN-00243,tion  bahru  loft,D03,Tiong Bahru Road,68,28,18,1,51.1 sq m,1290000,05/05/2021,New Sale,99 yrs
TXN-00619,Kim Seng Plaza, 9 ,Kim Seng Road,45,32,04,3,971 sq ft,1197000,29 Mar 2023,NEW SALE,Freehold
TXN-01278,  Marina Bay Suites  ,1,Marina Boulevard,26,9,06,2,800 sq ft,"S$ 2,426,000",28/02/2023,Resale,Freehold
TXN-00801,tion  bahru  loft,D03,Tiong Bahru Road,20,32,10,3,971 sqft,"$$ 3,050,000",2025-06-25,NEW SALE,99 yrs
TXN-00240,shenton way suites,1,Shenton Way,39,16,14,2,77.1 sq m ,2131000,13/10/2022,sub sale,99 yrs
TXN-00673,Shenton Way Suites,D1,Shenton Way,25,37,08,2,72.0 sq m,"S$ 1,169,000",2021-09-29,Resale,Freehold
TXN-01186,kembangan court,D14,Sims Avenue East,23,34,03,3,98.6 sq m ,"S$ 2,015,000",2024-06-29,SUB SALE,Freehold
TXN-01674,Tanjong    Pagar    Place,d02,Tanjong Pagar Road,38,4,05,1,48.8 sq m, 978000 ,04 Apr 2025,SUB SALE,Freehold
TXN-00500,ONE-NORTH LOFT,5,One-North Crescent,59,#27-06,06,1,51.1 sqm,"S$ 996,000",2025-06-28,sub sale,Freehold
TXN-01458,SIXTH AVENUE SUITES,D10,Sixth Avenue,46,#22-18,18,2,69.7 sq.m,"$1,185,000",20 Dec 2020,RESALE,Freehold
TXN-01206,BEDOK RESERVOIR VIEWS,D16,Bedok Reservoir Road,25,25,12,3,971 sq.ft, 2292000 ,30/01/2023, Resale ,99 yrs
