transaction_id,project_name,district,street,block,floor,unit,bedrooms,area,price,sale_date,sale_type,tenure
T2751,Westwood Gardens,D22,Westwood Ave,54B,25,4,2,798 sqft,1488000,25 Aug 2024,SUB SALE,99 yrs
T1965,Bukit Verde,D23,Bukit Batok West Ave 5,26B,21,5,3,988 sq ft,1546000,13/07/2022,Resale,99 yrs
T2454,Pasir View Residences,D18,Pasir Ris Drive 3,66,#16-04,4,1,536 sqft,879000,2022-03-10,new sale,99 yrs
T1703,Marina Vue,D01,Marina Way,86B,24,2,3,965 sqft,2745000,2024-07-11,New Sale,99 yrs
T1718,Marina Vue,D01,Marina Way,86B,13,9,4,1376 sqft,3684000,19/09/2023,RESALE,99 yrs
T2191,Sengkang Terrace,D19,Compassvale Bow,78A,5,5,3,,"$1,874,000",2023-09-16,resale,99 yrs
T1551,Riverbend Suites,D05,West Coast Crescent,53,23,11,3,999 sqft,2601000,30 Nov 2023,Sub Sale,99 yrs
T2017,Tanjong Heights,D15,Tanjong Katong Road,4A,7,4,1,543 sqft,1162000,02/03/2020,Resale,Freehold
T1749,Marina Vue,D01,Marina Way,20,8,2,3,912 sqft,2050000,20/01/2023,New Sale,99 yrs
T2008,Bukit Verde,D23,Bukit Batok West Ave 5,80B,11,11,3,97.5 sqm,1494000,2020-09-26,Resale,99 yrs
T1129,LAKESHORE GRAND,D22,Lakeside Drive,31A,15,5,2,69.5 sqm,1254000,11/10/2022,Resale,99 yrs
T2281,Sengkang Terrace,D19,Compassvale Bow,86A,#15-10,10,2,720 sqft,1031000,15 Mar 2020,Resale,99 yrs
T1294,Parc Meridian,D19,Hougang Ave 8,25B,#12-09,9,2,68.7 sqm,"$1,647,000",11 Mar 2024,Sub Sale,99 yrs
T1546,Riverbend Suites,D05,West Coast Crescent,53,#29-04,4,2,730 sqft,1826000,2024-01-21,Resale,99 yrs
T1576,Riverbend Suites,D05,West Coast Crescent,53,3,5,3,88.2 sqm,"$2,240,000",14/06/2026,New Sale,99 yrs
T2051,Tanjong Heights,D15,Tanjong Katong Road,49B,#26-03,3,2,704 sq ft,"S$ 1,761,000",2021-01-04,Resale,Freehold
T2482,Pasir View Residences,D18,Pasir Ris Drive 3,58,24,1,2,676 sqft,1243000,12/12/2023,Resale,99 yrs
T2394,Holland Crest,D10,Holland Road,87A,28,5,2,68.6 sq m,"$2,828,000",2025-06-21,New Sale,Freehold
T1320,Parc Meridian,D19,Hougang Ave 8,23A,25,7,1,528 sqft,"$982,000",08 Apr 2023,New Sale,99 yrs
T2272,Sengkang Terrace,D19,Compassvale Bow,78A,8,10,2,754 sq ft,1118000,2022-06-21,Resale,99 yrs
T2721,Queens Parkview,D03,Queensway,24B,5,10,4,139.2 sqm,"3,039,000",2021-09-30,Resale,99 yrs
T2120,Tanjong Heights,D15,Tanjong Katong Road,4A,16,2,3,1130 sqft,"$2,868,000",25/06/2024,Sub Sale,Freehold
T2737,Queens Parkview,D03,Queensway,24B,2,11,3,84.1 sqm,2618000,27/05/2026,RESALE,99 yrs
T1181,LAKESHORE GRAND,D22,Lakeside Drive,21B,6,8,2,745 sq ft,1301000,01/04/2023,Resale,99 yrs
T2683,Queens Parkview,D03,Queensway,52B,2,4,3,1033 sqft,1842000,21/03/2020,resale,99 yrs
T1256,Parc Meridian,D19,Hougang Ave 8,23A,15,9,3,1099 sqft,2157000,10/04/2023,Resale,99 yrs
T1007,LAKESHORE GRAND,D22,Lakeside Drive,21B,8,3,3,1055 sqft,"$2,019,000",07 Dec 2025,Resale,99 yrs
T2055,Tanjong Heights,D15,Tanjong Katong Road,4A,5,2,3,962 sqft,2293000,2025-03-29,Resale,Freehold
T1579,RIVERBEND SUITES,D05,West Coast Crescent,54,17,1,3,1049 sqft,"S$ 2,804,000",2026-04-03,Resale,99 yrs
T2104,Tanjong Heights,D15,Tanjong Katong Road,49B,28,4,1,515 sqft,1482000,2024-06-26,Resale,Freehold
T1279,PARC MERIDIAN,D19,Hougang Ave 8,25B,30,12,1,542 sq ft,1036000,07/09/2021,Resale,99 yrs
T2316,Sengkang Terrace,D19,Compassvale Bow,86A,29,1,1,46.0 sqm,92000,26/04/2023,Resale,99 yrs
T1723,Marina Vue,1,Marina Way,81B,18,8,3,932 sq ft,2689000,2025-12-13,Resale,99 yrs
T1492,The Orchid Residences,D10,Orchard Boulevard,74B,28,5,3,102.0 sq m,"$4,221,000",03 Dec 2025,resale,Freehold
T1665,Riverbend Suites,D05,West Coast Crescent,16B,20,3,2,724 sqft,1371000,08/08/2020,Resale,99 yrs
T1709,Marina Vue,D01,Marina Way,20,10,7,4,1358 sqft,"$3,476,000",2020-10-04,Resale,99 yrs
T2093,Tanjong Heights,D15,Tanjong Katong Road,4A,16,8,2,,2166000,16 May 2025,Resale,Freehold
T1483,the orchid residences,D10,Orchard Boulevard,52A,20,7,3,93.7 sqm,"$3,509,000",06/02/2026,New Sale,Freehold
T2412,Holland Crest,D10,Holland Road,28,8,8,2,767 sq ft,"$2,631,000",2025-05-09,Resale,Freehold
T2608,PASIR VIEW RESIDENCES,D18,Pasir Ris Drive 3,58,12,11,2,757 sqft,1164000,09/05/2021,RESALE,99 yrs
T1130,lakeshore grand,D22,Lakeside Drive,21B,17,8,2,765 sqft,1252000,01/06/2021,Resale,99 yrs
T1494,The Orchid Residences,D10,Orchard Boulevard,29B,9,5,2,63.5 sqm,1888000,2021-05-22,Sub Sale,Freehold
T2553,Pasir View Residences,D18,Pasir Ris Drive 3,66,19,9,4,138.3 sqm,"2,204,000",25 Mar 2020,Sub Sale,99 yrs
T2252,Sengkang Terrace,D19,Compassvale Bow,78A,24,11,3,88.3 sqm,1318000,2020-02-24,NEW SALE,99 yrs
T1545,Riverbend Suites,D05,West Coast Crescent,54,11,5,3,1034 sqft,1762000,2021-09-02,Resale,99 yrs
T2053,Tanjong Heights,15,Tanjong Katong Road,65A,11,3,2,676 sq ft,1522000,2021-02-05,Resale,Freehold
T2602,Pasir View Residences,D18,Pasir Ris Drive 3,66,11,6,3,96.2 sqm,"$1,714,000",2020-08-04,Resale,99 yrs
T2828,Westwood Gardens,D22,Westwood Ave,56B,2,12,4,1372 sqft,1870000,2021-12-28,Resale,99 yrs
T2182,Sengkang Terrace,19,Compassvale Bow,78A,7,1,3,920 sq ft,"1,657,000",10 Oct 2025,RESALE,99 yrs
T2666,Queens Parkview,D03,Queensway,24B,23,2,3,993 sqft,2184000,2020-05-14,Resale,99 yrs
T1760,Marina Vue,D01,Marina Way,20,14,1,2,735 sqft,"$2,130,000",05 Dec 2024,RESALE,99 yrs
T2530,Pasir View Residences,D18,Pasir Ris Drive 3,58,17,6,2,60.4 sqm,"$1,403,000",2026-02-05,Resale,99 yrs
T2558,Pasir View Residences,D18,Pasir Ris Drive 3,58,14,1,4,1253 sqft,"S$ 2,250,000",2024-01-21,resale,99 yrs
T2184,Sengkang Terrace,D19,Compassvale Bow,86A,8,12,3,1037 sqft,1726000,2023-02-12,Sub Sale,99 yrs
T2264,Sengkang Terrace,19,Compassvale Bow,86A,28,2,3,930 sqft,"$1,960,000",23/06/2025,new sale,99 yrs
T2336,SENGKANG TERRACE,D19,Compassvale Bow,86A,16,2,2,722 sqft,"1,581,000",14/05/2025,Resale,99 yrs
T1970,Bukit Verde,D23,Bukit Batok West Ave 5,49A,29,9,2,685 sqft,"1,444,000",11/12/2025,New Sale,99 yrs
T1661,riverbend suites,D05,West Coast Crescent,53,7,1,1,558 sqft,1093000,2021-11-25,resale,99 yrs
T2135,Tanjong Heights,D15,Tanjong Katong Road,49B,23,3,2,715 sq ft,1665000,24 Jun 2020,Resale,Freehold
T1385,Parc Meridian,D19,Hougang Ave 8,25B,15,10,3,1071 sqft,1970000,02 Nov 2022,New Sale,99 yrs
T2468,Pasir View Residences,D18,Pasir Ris Drive 3,58,10,5,4,1449 sqft,"2,575,000",25/01/2024,resale,99 yrs
T2049,Tanjong Heights,D15,Tanjong Katong Road,49B,29,12,3,94.9 sq m,"$3,102,000",2026-04-28,New Sale,Freehold
T2084,Tanjong Heights,D15,Tanjong Katong Road,65A,2,8,3,989 sqft,"$2,338,000",26 Nov 2023,Resale,Freehold
T1023,Lakeshore Grand,D22,Lakeside Drive,21B,#23-01,1,3,90.1 sqm,2126000,17/03/2025,New Sale,99 yrs
T1497,The Orchid Residences,D10,Orchard Boulevard,52A,7,10,3,930 sqft,"$2,906,000",02/01/2024,Resale,Freehold
T2711,Queens Parkview,3,Queensway,24B,3,4,2,64.7 sq m,1295000,2020-05-05,Sub Sale,99 yrs
T1601,Riverbend Suites,D05,West Coast Crescent,16B,5,9,3,95.9 sqm,1945000,2021-10-31,Resale,99 yrs
T1140,LAKESHORE GRAND,D22,Lakeside Drive,61A,4,4,2,747 sqft,1277000,22/03/2024,Resale,99 yrs
T2707,Queens Parkview,3,Queensway,24B,12,1,2,745 sqft,1696000,2022-10-26,Sub Sale,99 yrs
T2819,Westwood Gardens,D22,Westwood Ave,33A,19,12,2,783 sqft,"$1,241,000",17/10/2023,NEW SALE,99 yrs
T2717,queens parkview,D03,Queensway,52B,8,6,2,668 sqft,"1,535,000",2021-08-14,Resale,99 yrs
T1412,the orchid residences,D10,Orchard Boulevard,52A,#08-05,5,3,969 sqft,"S$ 2,709,000",21 Oct 2022,Resale,Freehold
T1830,Bukit Verde,D23,Bukit Batok West Ave 5,49A,17,8,1,486 sqft,752000,05 Apr 2021,Resale,99 yrs
T1292,parc meridian,D19,Hougang Ave 8,23A,#21-01,1,2,63.5 sqm,1132000,2021-02-20,RESALE,99 yrs
T1858,Bukit Verde,D23,Bukit Batok West Ave 5,26B,16,11,1,481 sqft,"$966,000",2024-11-30,Resale,99 yrs
T2326,Sengkang Terrace,D19,Compassvale Bow,53A,10,8,2,64.0 sq m,1233000,2025-04-21,Resale,99 yrs
T1978,Bukit Verde,D23,Bukit Batok West Ave 5,80B,29,10,2,72.4 sqm,"$1,394,000",2023-02-11,Resale,99 yrs
T2599,Pasir View Residences,D18,Pasir Ris Drive 3,58,#03-02,2,4,131.2 sq m,2690000,2025-09-26,New Sale,99 yrs
T1152,lakeshore grand,D22,Lakeside Drive,61A,11,11,3,93.7 sqm,1661000,03/11/2023,New Sale,99 yrs
T1054,Lakeshore Grand,22,Lakeside Drive,21B,26,2,3,88.8 sqm,"$2,010,000",30/04/2026,NEW SALE,99 yrs
T1652,Riverbend Suites,5,West Coast Crescent,54,#29-11,11,4,1331 sqft,"$3,614,000",05/05/2026,Resale,99 yrs
T1752,Marina Vue,1,Marina Way,86B,12,9,1,50.4 sq m,"$1,308,000",2023-04-27,Resale,99 yrs
T2323,Sengkang Terrace,D19,Compassvale Bow,86A,14,7,3,1027 sqft,2184000,2025-09-28,Sub Sale,99 yrs
T2088,tanjong heights,D15,Tanjong Katong Road,4A,26,7,2,66.2 sq m,1819000,29/03/2021,Resale,Freehold
T1556,Riverbend Suites,D05,West Coast Crescent,16B,11,5,3,106.3 sqm,2934000,2025-07-03,RESALE,99 yrs
T1032,Lakeshore Grand,22,Lakeside Drive,31A,20,8,3,1125 sqft,"1,935,000",2022-05-13,New Sale,99 yrs
T1029,Lakeshore Grand,D22,Lakeside Drive,61A,28,3,3,97.5 sqm,"1,610,000",2020-11-24,sub sale,99 yrs
T2620,Queens Parkview,D03,Queensway,88,29,2,1,503 sqft,1264000,2024-03-27,Resale,99 yrs
T2673,Queens Parkview,D03,Queensway,52B,8,9,3,1141 sqft,2757000,2021-11-03,Sub Sale,99 yrs
T1474,The Orchid Residences,10,Orchard Boulevard,74B,13,12,4,1252 sqft,3750000,05/06/2022,Resale,Freehold
T1043,Lakeshore Grand,D22,Lakeside Drive,31A,#07-10,10,1,48.9 sqm,1016000,2024-08-22,Sub Sale,99 yrs
T1582,Riverbend Suites,5,West Coast Crescent,54,7,5,2,688 sq ft,1288000,03/03/2021,Resale,99 yrs
T1204,Lakeshore Grand,D22,Lakeside Drive,21B,21,5,2,705 sq ft,"$1,187,000",20 Dec 2021,Sub Sale,99 yrs
T2811,Westwood Gardens,D22,Westwood Ave,56B,18,12,1,499 sqft,"811,000",06 Feb 2024,New Sale,99 yrs
T2754,Westwood Gardens,D22,Westwood Ave,33A,13,6,1,496 sqft,"$643,000",13 Jan 2020,Resale,99 yrs
T1521,Riverbend Suites,D05,West Coast Crescent,16B,19,12,2,761 sqft,1908000,11/03/2025,new sale,99 yrs
T1683,Riverbend Suites,D05,West Coast Crescent,54,#24-06,6,2,759 sqft,1563000,03/12/2021,Resale,99 yrs
T2091,tanjong heights,D15,Tanjong Katong Road,65A,#24-09,9,2,666 sqft,2063000,2026-01-14,RESALE,Freehold
T1915,Bukit Verde,D23,Bukit Batok West Ave 5,26B,24,11,2,791 sqft,"$1,061,000",2020-08-28,Resale,99 yrs
T1376,Parc Meridian,D19,Hougang Ave 8,25B,24,1,4,1345 sqft,2362000,17/05/2021,Resale,99 yrs
T2757,Westwood Gardens,D22,Westwood Ave,33A,10,10,4,1305 sqft,"2,076,000",2023-11-10,Resale,99 yrs
T2713,QUEENS PARKVIEW,D03,Queensway,24B,9,3,2,668 sqft,"$1,617,000",2023-03-26,Resale,99 yrs
T1189,lakeshore grand,D22,Lakeside Drive,31A,10,2,4,130.8 sqm,2840000,2025-10-11,Resale,99 yrs
T1611,RIVERBEND SUITES,D05,West Coast Crescent,54,6,12,2,793 sqft,"$1,486,000",30/07/2021,New Sale,99 yrs
T2433,Pasir View Residences,D18,Pasir Ris Drive 3,66,19,10,2,760 sqft,1113000,2020-01-11,new sale,99 yrs
T1674,Riverbend Suites,D05,West Coast Crescent,16B,#22-02,2,1,555 sqft,"$1,380,000",2024-05-19,RESALE,99 yrs
T1046,Lakeshore Grand,D22,Lakeside Drive,21B,#11-08,8,1,569 sqft,1071000,2024-12-15,Resale,99 yrs
T1381,Parc Meridian,D19,Hougang Ave 8,25B,8,8,3,"1,006 sq ft","$1,520,000",03/08/2021,New Sale,99 yrs
T1403,The Orchid Residences,D10,Orchard Boulevard,29B,29,3,4,1306 sqft,4656000,2026-01-25,resale,Freehold
T2680,queens parkview,D03,Queensway,24B,4,4,3,1134 sqft,"$2,799,000",2024-11-19,Sub Sale,99 yrs
T1656,Riverbend Suites,D05,West Coast Crescent,16B,18,6,1,546 sqft,1405000,11/04/2026,resale,99 yrs
T2032,Tanjong Heights,15,Tanjong Katong Road,65A,29,12,2,73.0 sqm,1739000,2021-01-01,Resale,Freehold
T2138,tanjong heights,D15,Tanjong Katong Road,4A,10,7,3,84.4 sq m,"2,243,000",28 Sep 2023,resale,Freehold
T2688,Queens Parkview,D03,Queensway,52B,5,10,3,994 sqft,"$2,439,000",31/01/2025,RESALE,99 yrs
T1426,The Orchid Residences,D10,Orchard Boulevard,74B,#24-11,11,2,65.0 sq m,"$2,250,000",11/10/2022,Resale,Freehold
T2589,Pasir View Residences,D18,Pasir Ris Drive 3,66,11,11,1,51.2 sqm,1033000,27/04/2024,Resale,99 yrs
T2069,Tanjong Heights,15,Tanjong Katong Road,65A,26,12,1,535 sqft,1596000,2025-02-04,SUB SALE,Freehold
T1845,Bukit Verde,D23,Bukit Batok West Ave 5,49A,16,1,4,1397 sqft,2073000,2021-01-19,resale,99 yrs
T1243,Parc Meridian,D19,Hougang Ave 8,23A,29,3,2,697 sqft,1176000,2022-02-25,sub sale,99 yrs
T1209,Lakeshore Grand,D22,Lakeside Drive,31A,29,5,2,656 sq ft,12630000,2023-07-01,Resale,99 yrs
T1240,Parc Meridian,D19,Hougang Ave 8,25B,15,1,2,750 sqft,"$1,162,000",20/12/2020,RESALE,99 yrs
T2640,Queens Parkview,D03,Queensway,24B,3,12,2,72.6 sq m,1990000,23 Jul 2025,Resale,99 yrs
T1900,Bukit Verde,23,Bukit Batok West Ave 5,49A,20,9,3,988 sqft,1828000,10/03/2024,Resale,99 yrs
T1341,Parc Meridian,D19,Hougang Ave 8,59B,11,6,4,119.0 sqm,2060000,18 May 2021,New Sale,99 yrs
T2149,Tanjong Heights,D15,Tanjong Katong Road,4A,6,9,4,1443 sqft,"$3,427,000",2022-05-28,New Sale,Freehold
T1773,marina vue,D01,Marina Way,81B,16,4,1,552 sq ft,"$1,633,000",29/07/2024,Resale,99 yrs
T1180,Lakeshore Grand,D22,Lakeside Drive,31A,#23-03,3,3,991 sqft,1614000,2022-09-27,Resale,99 yrs
T2455,Pasir View Residences,D18,Pasir Ris Drive 3,66,6,1,3,902 sqft,"$1,264,000",2020-04-24,Resale,99 yrs
T1667,Riverbend Suites,D05,West Coast Crescent,16B,15,12,2,727 sqft,1674000,02 Aug 2023,Resale,99 yrs
T2029,Tanjong Heights,D15,Tanjong Katong Road,49B,19,1,3,"1,004 sq ft","$2,709,000",23/10/2023,Resale,Freehold
T1750,Marina Vue,D01,Marina Way,81B,4,8,4,"1,330 sq ft",3207000,10 Nov 2025,RESALE,99 yrs
T2522,Pasir View Residences,D18,Pasir Ris Drive 3,58,29,9,3,"1,119 sq ft",1944000,31/10/2021,Resale,99 yrs
T2077,tanjong heights,D15,Tanjong Katong Road,65A,28,8,3,1027 sqft,"$2,752,000",2024-08-05,Resale,Freehold
T1846,Bukit Verde,D23,Bukit Batok West Ave 5,26B,8,11,2,725 sq ft,1180000,2024-01-24,NEW SALE,99 yrs
T2254,Sengkang Terrace,D19,Compassvale Bow,86A,#12-10,10,2,729 sqft,"$1,036,000",2020-07-23,Resale,99 yrs
T2576,Pasir View Residences,D18,Pasir Ris Drive 3,66,22,3,4,"1,358 sq ft",2413000,2023-04-17,Resale,99 yrs
T1812,Bukit Verde,D23,Bukit Batok West Ave 5,80B,25,10,2,681 sq ft,1139000,2022-04-02,Resale,99 yrs
T2446,Pasir View Residences,D18,Pasir Ris Drive 3,66,27,5,3,86.6 sq m,1569000,15/03/2022,Resale,99 yrs
T2127,Tanjong Heights,D15,Tanjong Katong Road,49B,26,4,2,734 sqft,2220000,2025-08-02,Resale,Freehold
T1564,Riverbend Suites,D05,West Coast Crescent,53,5,10,1,51.4 sq m,"$1,130,000",2022-10-28,Resale,99 yrs
T2836,WESTWOOD GARDENS,D22,Westwood Ave,56B,22,6,2,740 sqft,1112000,20 May 2022,Sub Sale,99 yrs
T1264,Parc Meridian,D19,Hougang Ave 8,23A,#11-01,1,2,652 sqft,"$1,491,000",06/01/2026,Resale,99 yrs
T1215,Parc Meridian,19,Hougang Ave 8,25B,20,11,1,486 sqft,1090000,02/08/2024,resale,99 yrs
T2434,Pasir View Residences,D18,Pasir Ris Drive 3,90B,29,1,2,717 sq ft,1100000,2021-07-13,Resale,99 yrs
T1436,The Orchid Residences,D10,Orchard Boulevard,29B,13,8,1,504 sqft,1325000,2020-05-16,resale,Freehold
T1312,Parc Meridian,D19,Hougang Ave 8,59B,27,10,2,751 sqft,1655000,2024-05-31,Resale,99 yrs
T1010,Lakeshore Grand,D22,Lakeside Drive,61A,25,6,2,663 sqft,"$1,138,000",13/07/2022,Resale,99 yrs
T2659,Queens Parkview,3,Queensway,88,22,7,1,48.6 sqm,"1,416,000",09/06/2025,RESALE,99 yrs
T2078,tanjong heights,D15,Tanjong Katong Road,4A,7,1,2,65.3 sqm,"1,928,000",2025-03-25,Resale,Freehold
T1134,Lakeshore Grand,D22,Lakeside Drive,21B,#19-01,1,1,551 sqft,1164000,25/03/2025,Resale,99 yrs
T2499,Pasir View Residences,D18,Pasir Ris Drive 3,58,27,3,3,"1,115 sq ft",2145000,2022-10-26,Resale,99 yrs
T1137,Lakeshore Grand,22,Lakeside Drive,61A,#25-02,2,2,755 sqft,"$1,589,000",2025-10-05,Resale,99 yrs
T1694,Marina Vue,D01,Marina Way,20,26,7,1,514 sqft,1160000,01/06/2020,Resale,99 yrs
T1484,The Orchid Residences,D10,Orchard Boulevard,52A,30,9,4,1287 sqft,"S$ 3,654,000",23 Jun 2021,New Sale,Freehold
T2082,Tanjong Heights,D15,Tanjong Katong Road,65A,#02-09,9,3,104.3 sqm,2544000,2023-06-10,Resale,Freehold
T1917,Bukit Verde,23,Bukit Batok West Ave 5,80B,22,1,3,983 sqft,"1,500,000",2020-09-30,Resale,99 yrs
T2643,Queens Parkview,3,Queensway,24B,11,2,3,1000 sqft,1987000,2021-04-21,New Sale,99 yrs
T2465,Pasir View Residences,D18,Pasir Ris Drive 3,90B,21,3,2,675 sqft,1396000,2025-04-07,new sale,99 yrs
T2282,SENGKANG TERRACE,D19,Compassvale Bow,86A,25,11,2,670 sqft,1297000,29/06/2023,Resale,99 yrs
T2554,Pasir View Residences,18,Pasir Ris Drive 3,66,#05-05,5,3,91.6 sq m,2165000,2026-06-15,New Sale,99 yrs
T2246,Sengkang Terrace,D19,Compassvale Bow,53A,5,10,2,739 sqft,"S$ 1,241,000",03/07/2023,Resale,99 yrs
T1976,Bukit Verde,D23,Bukit Batok West Ave 5,80B,5,8,2,759 sqft,"962,000",04/09/2020,new sale,99 yrs
T2436,Pasir View Residences,D18,Pasir Ris Drive 3,58,2,7,3,932 sq ft,"$1,628,000",2023-02-02,Resale,99 yrs
T2119,Tanjong Heights,D15,Tanjong Katong Road,4A,23,11,4,126.5 sqm,3918000,27 Dec 2025,resale,Freehold
T2575,Pasir View Residences,D18,Pasir Ris Drive 3,66,30,7,4,1366 sqft,"$2,288,000",04/04/2022,New Sale,99 yrs
T1017,Lakeshore Grand,D22,Lakeside Drive,21B,9,1,3,1020 sqft,"$2,130,000",2025-10-22,Resale,99 yrs
T1049,Lakeshore Grand,D22,Lakeside Drive,31A,10,7,1,566 sqft,1140000,2024-10-21,Resale,99 yrs
T1595,Riverbend Suites,D05,West Coast Crescent,16B,23,1,1,515 sq ft,1143000,2024-06-17,RESALE,99 yrs
T1082,Lakeshore Grand,22,Lakeside Drive,21B,25,5,3,930 sq ft,2066000,29 Oct 2025,Resale,99 yrs
T2190,Sengkang Terrace,D19,Compassvale Bow,78A,7,11,3,977 sqft,"$1,672,000",2023-01-30,Sub Sale,99 yrs
T1629,Riverbend Suites,5,West Coast Crescent,53,#17-07,7,1,553 sqft,"$1,172,000",25 Aug 2022,Resale,99 yrs
T2844,Westwood Gardens,D22,Westwood Ave,56B,5,11,2,690 sqft,"$1,045,000",2023-11-06,Resale,99 yrs
T1575,Riverbend Suites,D05,West Coast Crescent,16B,#06-03,3,3,992 sqft,"$1,857,000",17 Jul 2022,new sale,99 yrs
T1175,Lakeshore Grand,D22,Lakeside Drive,21B,8,7,1,500 sqft,828000,2022-07-12,Resale,99 yrs
T1902,Bukit Verde,D23,Bukit Batok West Ave 5,26B,21,9,3,98.3 sq m,1886000,2022-10-22,Resale,99 yrs
T2173,sengkang terrace,D19,Compassvale Bow,86A,23,9,4,"1,450 sq ft",2672000,2023-12-13,Resale,99 yrs
T1528,riverbend suites,D05,West Coast Crescent,53,6,7,1,508 sq ft,973000,2022-12-27,Sub Sale,99 yrs
T1159,Lakeshore Grand,D22,Lakeside Drive,31A,20,2,3,105.7 sq m,"$2,641,000",09/03/2026,New Sale,99 yrs
T2335,Sengkang Terrace,D19,Compassvale Bow,78A,#07-09,9,3,1011 sqft,"$1,768,000",20/10/2023,new sale,99 yrs
T1630,Riverbend Suites,5,West Coast Crescent,16B,#19-12,12,4,1434 sqft,"$3,140,000",2024-04-15,Resale,99 yrs
T2142,tanjong heights,D15,Tanjong Katong Road,49B,25,1,2,,1871000,2024-08-27,resale,Freehold
T2752,Westwood Gardens,D22,Westwood Ave,56B,19,1,3,990 sqft,1531000,12/07/2024,Resale,99 yrs
T2293,Sengkang Terrace,D19,Compassvale Bow,53A,8,2,3,953 sqft,1280000,2020-05-04,NEW SALE,99 yrs
T1195,Lakeshore Grand,D22,Lakeside Drive,61A,15,5,4,1313 sqft,,10/11/2020,New Sale,99 yrs
T1869,Bukit Verde,D23,Bukit Batok West Ave 5,26B,27,3,2,786 sqft,1427000,07/07/2024,New Sale,99 yrs
T1570,Riverbend Suites,5,West Coast Crescent,53,9,10,2,692 sqft,"S$ 1,628,000",2025-08-19,Resale,99 yrs
T1762,Marina Vue,D01,Marina Way,20,25,8,2,68.3 sqm,2076000,21 Sep 2024,Resale,99 yrs
T2144,Tanjong Heights,D15,Tanjong Katong Road,65A,#13-06,6,2,680 sq ft,"$1,533,000",2021-03-21,RESALE,Freehold
T1396,Parc Meridian,D19,Hougang Ave 8,59B,21,3,4,"1,263 sq ft",2407000,08 Sep 2023,NEW SALE,99 yrs
T2095,Tanjong Heights,15,Tanjong Katong Road,49B,6,7,3,95.2 sq m,"$3,036,000",2026-03-22,RESALE,Freehold
T2152,Sengkang Terrace,D19,Compassvale Bow,78A,27,5,2,722 sq ft,1306000,2022-04-05,Resale,99 yrs
T2011,Tanjong Heights,D15,Tanjong Katong Road,4A,26,8,3,978 sq ft,"2,878,000",2024-06-03,resale,Freehold
T2627,Queens Parkview,D03,Queensway,52B,28,9,3,1016 sqft,"$2,108,000",2022-02-06,RESALE,99 yrs
T1849,BUKIT VERDE,D23,Bukit Batok West Ave 5,49A,15,10,2,73.3 sq m,1545000,11 Oct 2023,Resale,99 yrs
T1884,Bukit Verde,D23,Bukit Batok West Ave 5,80B,22,10,3,917 sqft,1641000,2024-09-03,Resale,99 yrs
T2625,Queens Parkview,D03,Queensway,52B,23,11,2,61.0 sq m,1570000,19/08/2022,Resale,99 yrs
T1826,Bukit Verde,D23,Bukit Batok West Ave 5,49A,23,12,3,1044 sqft,1476000,2020-12-28,Resale,99 yrs
T2036,Tanjong Heights,D15,Tanjong Katong Road,65A,11,3,3,92.0 sq m,2999000,2025-11-10,Resale,Freehold
T2442,Pasir View Residences,D18,Pasir Ris Drive 3,66,#27-06,6,3,1043 sqft,2283000,23/05/2026,Resale,99 yrs
T1259,Parc Meridian,D19,Hougang Ave 8,25B,14,2,2,64.1 sqm,1561000,2025-08-31,Resale,99 yrs
T2569,pasir view residences,D18,Pasir Ris Drive 3,66,14,5,3,1094 sqft,2129000,09/05/2025,Resale,99 yrs
T1922,Bukit Verde,23,Bukit Batok West Ave 5,26B,22,3,3,901 sqft,1300000,29/04/2020,Resale,99 yrs
T1542,Riverbend Suites,D05,West Coast Crescent,54,16,1,2,716 sqft,"$1,844,000",2025-11-16,Sub Sale,99 yrs
T1516,The Orchid Residences,D10,Orchard Boulevard,74B,6,12,4,126.5 sqm,4584000,2023-01-26,resale,Freehold
T1431,The Orchid Residences,D10,Orchard Boulevard,52A,14,2,3,997 sqft,"$2,828,000",2022-01-29,NEW SALE,Freehold
T2778,Westwood Gardens,D22,Westwood Ave,33A,24,1,2,743 sqft,"1,109,000",2020-12-29,Resale,99 yrs
T1871,Bukit Verde,D23,Bukit Batok West Ave 5,49A,#19-09,9,2,773 sqft,1248000,13/07/2022,NEW SALE,99 yrs
T2411,Holland Crest,D10,Holland Road,48,24,11,1,487 sqft,"$1,720,000",2023-04-18,RESALE,Freehold
T2349,Sengkang Terrace,D19,Compassvale Bow,78A,30,1,3,,2111000,2026-01-10,New Sale,99 yrs
T2287,Sengkang Terrace,D19,Compassvale Bow,78A,12,3,1,522 sqft,849000,02/01/2022,New Sale,99 yrs
T1771,Marina Vue,D01,Marina Way,81B,18,7,4,127.4 sqm,"$3,881,000",2024-03-08,Resale,99 yrs
T1485,The Orchid Residences,D10,Orchard Boulevard,74B,25,6,1,501 sq ft,"$1,438,000",2022-06-26,Resale,Freehold
T2464,Pasir View Residences,D18,Pasir Ris Drive 3,90B,3,6,1,563 sqft,1047000,2024-10-19,New Sale,99 yrs
T1531,Riverbend Suites,D05,West Coast Crescent,53,19,11,3,1138 sqft,2195000,2021-05-04,Resale,99 yrs
T2687,Queens Parkview,3,Queensway,24B,3,7,3,1118 sqft,2397000,28 Mar 2022,Resale,99 yrs
